"","GSM230349","GSM230350","GSM230351","GSM230352","GSM230353","GSM230354","GSM230355","GSM230356","GSM230357","GSM230358","GSM230359","GSM230360"
"RBM34",5.63333600210653,5.6683600435239,5.73827028044906,5.7078770972041,5.66320549024784,5.44983234718743,5.5365409278139,5.53543690388425,5.49521180825029,5.90553480740472,5.67399345978343,5.66881825131114
"RBM38",5.37462132387413,5.11610858254554,5.12719152374943,5.26714503316836,4.8969693373792,5.08634335650313,5.11636473737144,5.1088746812926,5.25243966268827,5.32215116031994,5.16277127983656,5.07949655806606
"RBM39",6.98332837577094,6.91425438924473,7.01988764730592,6.67787493629658,6.75283695942163,6.59593850761076,6.73946354848236,6.75941904476916,6.63232329415894,6.88187173342303,6.89110597852119,6.86153737814211
"RBM4",4.28390348959204,4.36619087206494,4.38351305174498,4.41569696186256,4.41764357281753,4.38146042846368,4.40216431127145,4.46676538097487,4.54344169362262,4.44132845128833,4.40221915002105,4.48202065334518
"RBM41",3.70532390831189,3.57227463794499,3.78430323207886,3.86815690472618,3.62371790199385,3.59288072042987,3.79998305737617,3.69814474468565,3.69159664659002,3.71512991239918,3.73612289511602,3.68868500017635
"RBM42",6.405958693636,6.5345336849687,6.55079144144365,6.55567185518943,6.55587612523533,6.53599018506839,6.57559872835106,6.19128924780089,6.8652988635373,6.83600331006547,6.78102397289131,6.52856135390201
"RBM43",3.53489266428763,3.482863349322,3.27606134199911,3.72071367343846,3.47400691621829,3.44971657422409,3.54236820748178,3.31685858376578,3.33586254891534,3.64385734712832,3.1864143175324,3.25964123242959
"RBM45",6.2418792610405,6.1937203754696,6.32278858148962,6.17886371390273,6.19778818051967,5.82304742788769,6.1624719491934,6.26659031767691,6.30117352657299,6.21721460201356,6.24796873954196,6.18573462314042
"RBM46",1.43733465736732,1.78584427681738,1.8624250252379,1.80807209403814,1.98835353843658,1.79998820496022,1.80356404848835,1.83438594046883,2.07398805526236,1.95551678914714,1.92555796607397,1.82171038333477
"RBM47",6.98395389670667,6.73666962738302,6.96957119439112,6.30429560796696,6.42883806123226,6.34111456148958,6.40803450007984,6.82404656847928,6.37631767477834,6.5407431617302,6.35322131042536,6.42247449494923
"RBM48",3.46143689094635,3.40995085954437,3.69759490532588,3.58385309820317,3.51084553169924,3.4856822612503,3.29722763030522,3.24754856043689,2.91829522707091,3.40459325798876,3.49573058352352,3.46059951060499
"RBM4B",5.05049273517711,4.95997503163551,4.92271867152689,4.62534922253111,4.99343484586908,4.85394369530306,4.92447056150452,4.85750671489323,5.04023993703162,4.93509049880077,5.02350396588439,5.03078594009503
"RBM5",5.82558700589014,5.86295789838776,5.9482048830546,5.88390832218749,5.88363439804801,5.83140156534449,5.95331661967064,5.85199122615632,5.64558092196135,5.99628550159831,6.05126845041421,6.28018925646084
"RBM6",5.50882519303166,5.3082095793417,5.44667370258389,5.00066649453144,5.19596564500575,5.21546726297287,5.39562394299209,5.39106979405343,5.1400070020841,5.46776114930649,5.44737993851162,5.55658728767316
"RBM7",5.03708846381973,4.89144997024069,5.10063418565236,4.9706274889762,4.9042331392494,4.93620373299004,4.9561919863291,4.93178526237119,5.02353854390894,5.04247068579273,5.01525007173599,4.91196570033023
"RBM8A",6.12422737341323,5.93326508954328,6.09192599281098,5.79749123493942,5.7887159981609,5.61344208859086,5.75825252827328,5.78454035320196,5.76517570530924,5.99168557619197,5.75739736349207,5.78668252046306
"RBMS1",8.01275726774514,7.96899248338396,7.987068039419,7.8734785592862,7.78913931803149,7.74615589612769,7.8339146971987,7.83397810246164,7.67913233162638,7.71704606651345,7.82860005251625,7.74219244862735
"RBMS2",2.95010524349003,3.00983757307707,2.89778517971969,3.04344277071432,3.12436765682774,3.00161875058604,3.0153963939409,3.14082669600061,2.96790543261095,2.8909850856265,3.07262940633486,3.02461109469582
"RBMS3",2.24014509613674,2.33322077738318,2.25535952775499,2.21816278065399,2.34183375908339,2.39975235098797,2.36579859732092,2.38586689817148,2.27306538760286,2.27855683412496,2.28412278444445,2.22829834572914
"RBMS3-AS3",2.01483607279558,1.91659397009041,1.92861367388686,1.86704006971163,1.7723165953404,2.02936671477141,2.00467354905489,1.93664419067256,1.97470930085932,1.7262050330316,2.23370700664924,1.85420725506408
"RBMX",6.33591747764129,6.27303531697107,6.34790536878892,6.16216495589586,6.09319835206107,6.20029478582296,6.27805424241864,6.35253050501238,6.28255495699546,6.33400811765359,6.34285155550167,6.29161381894501
"RBMX2",5.0378178854065,4.95507789308299,5.15880896864408,4.79585876512391,4.94059899388485,4.95545717885873,4.97397878081243,5.12764532880619,5.31406914456125,5.22264748539408,5.03211507675947,5.01679523054417
"RBMXL1",6.61599279041375,6.48570707215897,6.63918891125098,5.80530602740635,6.32561818429051,6.21539375443719,6.285771659142,6.06211940272457,6.1113753922323,6.31295289158345,6.2907610408728,6.23235378539612
"RBMXL2",2.20337701940084,2.39550398939815,2.29674160031548,2.21342291979946,2.232067307303,2.18245283468243,2.31295305420779,2.35788376152795,2.43452451438426,2.34969665725301,2.41137695066414,2.2101768543532
"RBMY1A1",2.89053185164232,3.18225824006222,3.07037003140796,3.16492373623563,3.37376874841225,2.84497287312835,3.12090436923394,3.15442448435435,3.0694294159291,3.45241353947743,3.11876310891185,3.16257029761901
"RBMY2BP",1.98037952195562,2.35620693301719,2.32600070782013,2.26646097710411,2.15333022778988,2.17510996774413,2.32404965768252,2.33813573307503,2.33564386464161,2.18115226114218,2.40678667677968,2.60321752662323
"RBMY2FP",2.32136071373854,2.54977910037588,2.50651026009215,2.56014340873549,2.78850968942436,2.78918654256501,2.60768278792152,2.69965246067144,2.50981205739844,2.61096132437724,2.58520797769004,2.64595034299702
"RBMY3AP",2.56761299101364,2.91157943947545,2.70983964742937,2.49715841700196,2.87770689023554,2.87055371498153,2.63439993916778,2.72736875387324,2.8288958571672,2.71962041683012,2.58523497643576,2.85152933573988
"RBP1",2.61479638241185,2.95544169387245,2.82558795655508,3.0696912335985,2.98919526185578,3.12164904550951,2.97159773474154,3.06411381051262,3.12591091844482,2.82768599362416,3.16157204736307,2.9894971154487
"RBP2",2.53604943977858,2.28336120020922,2.53604943977858,2.56368637594241,2.65760630615079,2.85609080356547,2.52203651337589,2.5746101416638,2.56647747442943,2.38298219642397,2.75345528096771,2.56647747442943
"RBP3",3.56257057258603,3.46028549536918,3.25642125805607,3.55515192539195,3.55358234593797,3.47462396369293,3.59187060175189,3.71939626339376,3.75408853083614,3.63397105308204,3.54415688186604,3.55432689175392
"RBP4",2.09508349253672,2.15840047350048,2.04464720956083,2.07578361396762,1.9407799299616,2.186320988642,2.15272017912987,2.18791802432855,2.16005296034101,1.94218555249083,2.13105696082899,2.13616814321256
"RBP5",2.65468935995657,2.76909615996911,2.69529291087774,2.65690715226063,2.60570797596692,2.90416881988403,2.57942021767514,2.81362822593669,2.50849206847491,2.4945440016588,2.834965602267,2.62622181646945
"RBP7",2.46409466839821,2.20548034204743,2.35620693301719,2.25158344551194,2.77519327792728,2.53904125541768,2.17009485435403,2.60605796634015,2.33706544843014,2.61958929549617,2.21459420245386,2.54305190807044
"RBPJ",6.89136993412346,6.91021033454836,6.94291894425122,7.18356619885074,7.0170641769822,7.03522707424245,7.0785439705746,7.01601678177111,6.84933837698941,7.06676418669576,7.17304653650583,6.96194470631996
"RBPJL",3.22054177788217,3.13182328777377,2.84541193366302,3.00834579201645,2.87187778953026,3.13218472921653,3.02786238986026,2.84977371393007,2.98832512312495,2.93701065621638,2.85768778469106,2.94663289725063
"RBPMS",2.0876473715119,2.15397461189348,2.10728324684747,2.21067732252014,2.11428055188218,2.30048989839332,2.20376493793824,2.22334363164945,2.27210538654588,2.06925832394767,2.22982148176665,2.18695574685353
"RBPMS-AS1",3.21453963245299,3.11874396792162,2.8936825845485,3.16234378261818,3.45841127931293,3.52752140409905,3.47423615931599,2.94524890202409,3.16605531353343,2.96189625545777,3.13572718494022,3.27464838651212
"RBPMS2",2.51312761128759,2.51643665420507,2.55544013030323,2.58493586227181,2.82737187409764,2.75666633336369,2.96695000018184,2.3706032999185,2.80564029196315,2.50592285540455,2.49265707102146,2.41142795963187
"RBSN",4.44039840981524,4.41133520075416,4.43281793914942,4.410981126389,4.30802772437366,4.34844920623899,4.40929473599951,4.50693285285017,4.16030412592766,4.5126312476207,4.46022381383872,4.49862424222368
"RBX1",8.79086133218215,8.87034552076361,8.96073715399415,9.02356537182352,9.05317583421503,8.84638672919711,8.98367083797957,8.5038010974222,9.02017454492314,9.16652875368824,9.08879845001323,9.00562367729975
"RC3H1",5.99777443899384,5.80857495149508,5.81569073238431,5.91956637553079,6.04167501562665,6.10159072159707,6.05225760276262,6.2066155064117,5.90120894444217,6.08033835888861,5.94976976665375,5.95668246150278
"RC3H2",5.11188517497138,4.8515867521241,5.07748780188687,4.89182804348273,4.97423242061414,4.71234061821556,4.83400982869299,4.94331952839154,4.67297130763397,5.08543169123212,4.98664321613283,4.89937244218487
"RCAN1",7.50116300191742,7.3858116007219,7.40708664730331,7.06234367543784,7.09315636596695,7.00878500302327,7.15197906768074,7.31713909308592,6.7443622000416,7.11669028343982,7.18211031517924,7.18496092264524
"RCAN2",4.99940556082079,4.43644185546097,4.5200456702879,2.84069459706903,3.18243955895311,3.39636513700926,3.28122757286078,3.203127684764,3.50388277237969,3.49279861357246,3.68232330414309,3.50851124188217
"RCAN3",3.66672090161422,3.67159035111207,3.87582625190456,3.71944644035722,3.72009065076609,3.57825887345402,3.73174430846001,3.74075120789709,3.72343641363043,3.74725911272725,3.93471414765926,3.66275135247762
"RCBTB1",3.38788856949842,3.30781048798113,3.54312361179205,3.50526849329059,3.32944629826125,3.323547528797,3.26560312632046,3.53536406922792,3.47277543136394,3.35200179741918,3.373488233226,3.31758023007469
"RCBTB2",5.23867219837724,5.22352216369543,5.15045368831744,6.03927836878884,5.84520383101284,5.92550916718399,6.17264826118357,6.07056492106097,5.99239464805482,5.92758141991056,5.93908118282428,6.07235676065068
"RCC1",5.07209380214161,4.85898867049053,5.02466440196044,4.58041691649852,4.57424360328146,4.6074718171718,4.49707959622802,4.40617102371746,4.49349332666781,4.67186349412238,4.5759986642838,4.56261023914382
"RCC1L",3.698137862294,3.68545645566291,3.68913179101485,3.66357642555627,3.65838438949146,3.66060999820286,3.589252312636,3.64192799606729,3.82818521868602,3.82630016946228,3.79716179921324,3.68852084589604
"RCC2",8.19518608973373,8.07455048260312,7.9939543261476,7.65645622795717,7.74439434697961,7.61780487896906,7.84185062935784,7.90222352304433,7.87091592657003,7.79257988810208,7.7829864756997,7.72542430146249
"RCCD1",4.09282052635055,3.83884714162475,3.86893151559577,3.88178891570325,3.7208626814051,3.78287479138658,3.85131633963702,3.79200624655428,3.87300991571037,3.84664650246172,3.77347014199197,3.8642472311939
"RCE1",4.1153468954557,4.45739353213789,4.20926883120964,4.2157300770189,4.06578083382264,4.31232005043789,4.26692616814525,4.47068827883946,4.34497200505484,4.39657562614755,4.26746465521405,4.60910015651077
"RCHY1",4.75649317218798,4.755922693088,4.78938021466968,4.65879751219614,4.59095336954482,4.49443578967287,4.60105843882591,4.41324257682844,4.43780350028412,4.69274782180874,4.61992977173366,4.56331939526748
"RCL1",4.32864343243282,4.28820485441782,4.12129909933517,4.1238064696546,4.21850390425231,4.15846226530193,4.17831903447193,4.1134830900131,4.21658798288214,4.07079698791529,3.99517681833952,4.11199319135142
"RCN1",7.48720109282357,7.22034028435019,7.2621045730183,6.50532036137157,6.50282160834096,6.39917561402598,6.52676458633412,6.53826202965588,6.48071492002626,6.60234849050465,6.45814636776496,6.23926776657174
"RCN2",7.648293510279,7.54652019240958,7.72519754445689,7.59818531584214,7.62383765255298,7.58783116474704,7.52689985750107,7.65487748042905,7.97309166413211,7.81944089054283,7.6689512829226,7.56184118974172
"RCN3",4.01761040822323,4.30369567740374,4.02498809167163,4.28120911299129,4.28737739013703,4.38989901052205,4.26803261903325,4.46378941444661,4.46467769170582,4.35110348581551,4.42518347261711,4.53218987237583
"RCOR1",5.70430600033969,5.75349279977375,5.72433872967571,5.59831957378628,5.58400798787099,5.51505307246456,5.63795686784903,5.53780450766966,5.44130163827564,5.72967295251795,5.60012348043167,5.69740328464207
"RCOR2",3.70238032725699,3.75223865075853,3.56496223967329,3.90522935291854,3.50272500095667,3.79976267796825,3.56701451853896,3.64576889753022,3.63827278395609,3.67876644820504,3.60312226338135,3.64089150446937
"RCOR3",5.13679947947211,5.07651224661579,5.11574313975285,5.10703967380059,5.07033473665043,5.01073518922748,5.06021924608693,5.0679671841569,5.10353589306811,5.1762906664913,5.18960664939718,5.05201787968386
"RCSD1",5.67198261047608,5.62145086710574,5.68466405492376,6.76586713647605,6.63596503742967,6.52636452247311,6.68399342190974,6.4876538900788,6.65491064335587,6.75464758762878,6.65665666404245,6.4688462802714
"RCVRN",2.32409297152704,2.44394242825499,2.33379312935715,2.52087043701817,2.52540348907595,2.54391127800742,2.61991409153537,2.70251241801529,2.48873532027031,2.27326307368144,2.33379312935715,2.44962234782209
"RD3",2.42877118292431,2.48565344269688,2.20609253314796,2.57852794913788,2.47622294480795,2.47313481662924,2.53307842634371,2.5320721212392,2.64244436931356,2.48112400344713,2.48016972450388,2.45100228749601
"RDH10",4.26382776587831,4.27101426253057,4.33685388756581,4.26211633170849,4.35205359752374,4.30381343852757,4.36567831845828,4.43810546965123,4.36846861719914,4.33433451914993,4.24935807532323,4.23387139514159
"RDH11",5.30326778379765,5.37297348842375,5.36232211981477,5.14115953527276,5.18899613627484,5.13032931953141,5.08128580401111,5.09586705446292,5.13346094595022,5.05121130816853,5.04720562248036,5.06596747625133
"RDH12",3.63728441696276,3.644700690876,3.22044174454967,3.80828234361879,3.72872204338614,3.65057972723034,3.54083544410495,3.6615934904582,3.5094739030902,3.33468609816178,3.49237423745325,3.47119477363036
"RDH13",3.4575174827131,3.43911074310522,3.49609594761151,3.40867469056608,3.6353748962667,3.60252600350824,3.66362657924522,3.50716080158235,3.45635326638266,3.47039733761929,3.63560619535683,3.55977667674375
"RDH14",6.65593961409599,6.46468293145645,6.53797963245243,6.42884668050319,5.94672428664296,6.20236579032985,6.24331730862884,6.07452774389048,6.48941906031692,6.47858040677505,6.19766482603749,5.99734178349832
"RDH16",2.9943348634479,3.08887331503165,2.92678995095376,2.75849018385111,2.96432791275669,3.25781170430455,2.98407274165188,3.0680916294579,3.08164928106349,2.96488936857314,3.02899847323514,3.22369685779094
"RDH5",2.77102256368001,2.64846316752618,2.71994122884309,2.68006341802136,2.5153144536735,2.80399169336266,2.78155012169847,2.87792364924716,2.66434439158373,2.73284121086798,2.59785365766759,2.87897814627327
"RDH8",2.81614354565775,3.08724963945539,2.82034033576602,2.9264793405481,2.98033895865148,3.34437027395168,3.10360063528656,3.28212181191241,3.3950927383813,3.02301104388783,2.97246681653278,3.22312762528691
"RDM1",2.61805111384551,2.49384152781271,2.70530356532017,2.52773207231516,2.43327042568093,2.49741722463791,2.43439246285587,2.63612479368495,2.48334008243482,2.59573893588659,2.63612479368495,2.94513146949813
"RDM1P5",2.44247621314325,2.69856475977794,2.72474688590806,2.65260122728492,2.61226452985256,2.54750870403213,2.77865049342496,2.57834814830718,2.58873859370142,2.60393018012608,2.50435285520893,2.63377445473594
"RDUR",1.88059452530813,2.02537894084099,2.09376781012948,1.88135791480255,1.94291487223005,1.86547998547926,1.85331261134952,1.8318535266592,1.94270865026192,1.76797827933218,1.93619603982399,2.00344492790576
"RDX",6.4938293458904,6.44551647641722,6.49360251170788,5.31204502219403,5.5493910102169,5.42609787380624,5.65523060412691,5.60052612087147,5.38734871565147,5.68916116373157,5.50915266099449,5.56453722107334
"REC114",3.00966058217698,3.17578855762645,2.82125909142578,2.86799546379245,2.92104534857979,2.90678150889326,3.05426824246477,2.85038227909747,3.0046868806214,2.81549239846216,2.69020684042909,2.99541154657405
"REC8",4.19151836357666,4.09454488107633,3.85166385401819,3.98296944018192,4.10889574558733,4.0631833277176,4.12275041906726,4.10941394075579,4.19884034169173,4.05415471315385,4.25980678640854,4.15367794758633
"RECK",3.88718430991428,3.98461759229379,4.00472516784103,4.16306581242151,4.09886198566795,4.06855556893224,4.11889987615462,4.10425964427752,4.02211418817738,3.98999246582235,4.08429053539138,4.04849776179864
"RECQL",7.07597396922256,7.0216807286325,7.16600530147595,7.38476719516897,7.13653013211909,7.07034170175264,7.07911535639218,7.25392877791636,7.06282787861252,7.16111889486496,7.04287295619297,6.97854845742071
"RECQL4",4.02805095093838,4.21619348092733,4.09730567643376,4.42026472598283,4.22994591253019,4.20170394985141,4.14984279701287,4.23913786272959,4.3005385942835,3.99850611244573,4.04664794454323,3.99438214646776
"RECQL5",3.2339334989382,3.26751297324694,3.16356731521809,3.31837045954819,3.23843404808962,3.3352433243502,3.17161022321011,3.2602351942016,3.18806643776571,3.29734874733488,3.20462861475764,3.34824770916666
"REEP1",2.29537040427499,2.35550637430634,2.27713411730142,2.46472392388217,2.5188640957622,2.42536150507918,2.37885822709571,2.59039649750041,2.30046346405357,2.34589530328456,2.42028812906358,2.46360290298468
"REEP2",4.45693177431825,4.60822633379927,4.46627989897232,4.72214747381087,4.66979207622459,4.64361169015323,4.53547074103658,4.64140721240459,4.59285750276622,4.17364789890276,4.55371778084241,4.66419924990643
"REEP3",5.13685837064576,5.16636022271722,5.17173451313996,5.60087958007779,5.84872257939983,5.67153639856847,5.04917175272629,4.99743310130287,5.03672714415266,4.84698614146953,5.45979899850541,5.45590731527734
"REEP4",5.74853889886661,5.59506603771237,5.51345974642777,6.07065640054536,5.98627985343996,5.96548088194712,5.94704464418665,5.98755712253691,6.20307381579662,6.01478199745798,5.91230309208352,5.94704464418665
"REEP5",6.71322652878835,6.61611003608073,6.75401588888657,7.2178899000988,7.09743826516902,6.99765766107845,6.99972901216032,6.96031254817265,7.14055796419616,7.3317164392259,7.03972669814399,7.06234409229437
"REEP6",4.05240009680084,4.18875200965967,4.04264053853018,4.39108754838434,4.25020915617363,4.36941377650824,4.33140211775433,4.54696210639145,4.74743931791924,4.34245952454247,4.39310664473412,4.41156977789849
"REG1A",3.20579521330303,3.2207561093574,3.17098598508941,3.23066946093749,3.26219017735781,3.26806567616956,3.23561130989239,3.35048509833189,3.23376209078157,3.18369812734473,3.19501459477002,3.38410515332333
"REG1B",2.50640833439675,2.54931845526301,2.48270227269583,2.73080445556304,2.48369355989398,2.58737726025374,2.50662405892969,2.70084503334099,2.61185282667032,2.51278931602341,2.53379917058226,2.50662405892969
"REG1CP",2.46869329504032,2.64887852276946,2.40394105291581,2.32814726834806,2.77351123032001,2.70840689592364,2.58827693802784,2.62513144770783,2.64192612393729,2.46869329504032,2.75353915456625,2.77188028196998
"REG3A",2.33404144767839,2.33064484887873,2.33360683875966,2.42680413147221,2.34589257752068,2.38640227364253,2.42955512333906,2.40795674939789,2.39320115945907,2.43792718905169,2.29273749185272,2.3811582917149
"REG3G",2.22541844626611,2.47384358640792,2.19944459004072,2.23150865255425,2.22724222892139,2.32987859707912,2.20422673859564,2.34609109800368,2.55189724249599,2.58962063407739,2.44468168162808,2.42435288012604
"REG4",2.31798759943625,2.18383637835901,2.16614041619243,2.28713745305076,2.21910182995469,2.3905169060771,2.25758634590016,2.40060480190704,2.30190631254002,2.03992687589158,1.98596424156004,2.20674871537939
"REL",5.79305397185957,5.76611057096602,6.05899171783156,5.2963357419231,5.27702122369856,5.04958338938738,5.26262792893477,4.82339709661112,4.62855625158523,5.13307154395941,5.19407882079245,5.24976460009761
"RELA",6.62346549474978,6.5281022073836,6.52790752096753,6.28264218307371,6.49739091186428,6.31490285656125,6.22514785711646,6.41660809187927,6.48342694353958,6.61353820911794,6.51899051988896,6.30469128975007
"RELB",6.77594776074375,6.43756889486341,6.70999592447092,6.05083381952273,5.91430630626015,5.66148054069764,5.86593580414457,5.80061957538182,6.20448182066556,6.22518171922032,6.16165542654296,5.87559804258679
"RELCH",5.80585813367535,5.71970495868912,5.81144902813958,5.97945520133116,5.94254203830939,5.73359927912188,5.77032911601919,5.9479046561944,5.91930624144197,6.08481121189878,6.09632643145193,5.92091135332415
"RELL1",4.08139977756687,4.07303761269928,4.17972511901267,4.6936997311831,4.56313064414274,4.70842173682272,4.53107013652618,4.66491949032078,4.5396683947949,4.47418555197401,4.63063932877666,4.58570665528069
"RELL2",4.6130173622845,4.72867415705266,4.81010637753972,5.33783647985806,5.04938193155463,5.30900482261344,5.05076014290925,5.40959239396124,5.4731739926896,5.31796989496993,4.96235608311388,4.98526559707307
"RELN",2.64005195359019,2.77974462542045,2.66507871128857,2.73836166204642,2.81641531813448,3.0817652834792,2.57152047857382,2.92841725513767,2.77404210602965,2.77174122165468,2.82926635397954,2.65395576714089
"RELT",5.80745434581752,5.66500252288574,5.86428163390373,5.80252755084013,5.7770829240168,5.74730424356095,5.6527243317779,5.71077404154121,6.03003035246511,5.91880555449236,5.71511804087357,5.7820097189942
"REM1",4.01627487858923,3.9862619704991,3.95103053683827,3.81856378341503,3.99318771420086,4.21689185100103,3.95690943880064,3.97459252300417,3.87139555503184,3.76863612875578,3.90003358685628,4.15337438297458
"REM2",2.58232081965025,2.63423886317188,2.65226264846771,2.62998580396324,2.62171974543377,2.68715742831366,2.5150533345097,2.54704923197871,2.75842705797073,2.62998580396324,2.75547129097338,2.62998580396324
"REN",3.03582725501866,2.64823844997858,2.68532859359312,2.87773962686998,2.94086930804765,2.97995829119262,2.71196498168163,2.90220362966139,3.0464580283706,2.77519278019394,2.75969186375924,2.66607720033449
"RENBP",7.05402977074397,6.64140119153048,6.73823959762747,6.77854947474463,6.90460462427682,6.83866814956956,6.652104598108,7.20623722918357,7.55464929106912,7.03598363304043,6.79347747143548,6.78168924409797
"REPIN1",4.59123137484357,4.52035671084256,4.62801328208138,4.82728611615697,4.58801149122206,4.60129391275267,4.42946964030183,4.5737531629297,4.76503655071199,4.70215013245509,4.49861991241539,4.41271752859821
"REPS1",3.9558906452099,3.99699631581263,3.99505526263504,4.12386411113445,4.04551613224624,3.99658712347583,4.05127727553489,4.0272994823136,3.89087885378297,3.97701473142428,3.97717254370562,3.81962577668772
"REPS2",2.83743973946332,3.09864170011406,3.01156447003885,3.9705813924154,4.27585212491828,4.02073920854237,4.0854198316798,4.18660760457688,4.00282276063631,3.95790085857541,4.02415959213119,3.82467783785778
"RER1",7.06233354198832,7.09129100768138,7.06061449747826,7.27204657617645,7.14678645270068,7.14653656390343,7.21973914965506,7.14279838497532,7.43910836545443,7.36336842537385,7.29700367279525,7.17591370702917
"RERE",3.06557724498783,2.88973861988812,3.03750513999275,3.02876449495043,3.18387454388859,3.09412523290885,3.14948451017517,3.15846977131927,2.94655032684008,3.07995093198877,3.16008984796842,3.09647686480813
"RERG",1.64257546965461,1.70018851490012,1.803449699439,1.66633607605945,1.88794444885136,1.8115727874173,1.86654245106583,1.7976303512378,1.82718259921232,1.67993903294663,1.85834725481034,1.73086159280076
"RERGL",2.11814839820216,1.98727445882436,1.96291247442232,1.81044777053442,1.79426890528071,2.17425933691464,1.94238187503039,1.83878061539342,1.96595905161338,1.95706219840582,1.8955294626082,1.96388346292026
"RESF1",8.3378349186183,8.23592526506218,8.25411721263303,8.5933442503646,8.43674183885085,8.3603226460312,8.49086472991349,8.44664221285772,8.0390379198827,8.39438560777091,8.40800467904054,8.40801497443231
"REST",5.0203679394588,4.93867163989008,5.03926197488905,4.78977504487208,4.8450411523418,4.8938883903018,4.80205709424722,4.90738879840119,4.82822950663695,4.89487820568568,4.63570282534678,4.69891372524039
"RET",4.28954839488127,4.30769506050442,4.33726854690217,4.67708565200831,4.8070592513092,4.90279026236916,4.77398875967593,4.86486703017566,4.78155326412433,4.89633991575695,4.84345948220635,4.8169769778267
"RETN",3.50821862967046,3.45728820072712,3.21723698893341,3.29285804935027,3.23778401603939,3.42835613020103,3.17022219993463,3.27898027025083,2.99483714872794,3.19612942009739,3.1677308486004,3.22233325800707
"RETNLB",3.44536255809953,3.50831632183704,3.48812018952644,3.36834737074081,3.56012172136348,3.64532259839379,3.63764894766478,3.74730245071933,3.57850875607183,3.54944604878447,3.54931718665138,3.69855030784407
"RETREG1",3.93203301258018,3.80879708249918,3.99228765565628,3.20335715652033,3.21693398080929,3.11708880769338,3.21642690413366,3.26355625579392,3.29417934011623,3.31860554332358,3.3418030143224,3.2287895777443
"RETREG1-AS1",1.8308924685044,1.88229488250514,1.68464065757212,1.81242057953564,1.84982997068444,2.12121734607414,1.97726028063248,1.93278921143403,1.9880818091561,1.67597652532408,1.78081071975897,1.91970510961284
"RETREG2",7.01905780602351,6.90231528126952,6.91866751889339,6.90357245896169,6.8357489352199,6.88086683272504,6.88259277762847,7.12124880902546,7.07022355209834,7.00863313589921,6.91063282813212,6.67019377184305
"RETREG3",7.61188297025216,7.50214790660628,7.60162086225643,7.60477166526654,7.51769972926375,7.64199344688459,7.54338939604686,7.83085997154139,7.48250295049548,7.72028243665055,7.75795057870122,7.50947548147138
"RETSAT",4.47651167074727,4.33668200887347,4.43522432615536,4.55495538022763,4.6091788321014,4.25445484041943,4.41711916165367,4.28477176310969,4.36379433435025,4.59079443872785,4.37577965786515,4.490825792713
"REV1",4.37335099847286,4.23853074034628,4.41339286607855,4.40019494218248,4.31865582718992,4.24791687046242,4.39325310547263,4.34635053350132,4.3245438718283,4.31274753935069,4.46251530947064,4.29446186745993
"REV3L",4.9279394337492,4.81581205650745,4.92326058027091,5.23893118484029,5.02375115561351,4.91033331150379,5.02975264353235,5.11035212597232,4.91923929699677,5.10675030630815,4.99653544824097,5.09852843862468
"REX1BD",6.21366850994383,6.1509703312268,6.09435880958307,6.52393329270606,6.52444269406615,6.416035483378,6.37706015201372,6.29602158152015,6.84930155179558,6.8882627677696,6.60886007538526,6.56772432630334
"REXO1",3.55923055668662,3.55599249061162,3.42250269440423,3.34457522806876,3.37851792347989,3.37087372004728,3.36261587053896,3.2329458439079,3.41455714596944,3.39089452406849,3.35800312853918,3.36187520899856
"REXO1L1P",2.2930982122079,2.46162225279654,2.38864508590299,2.39366342814551,2.51911015253841,2.7760075664534,2.41824693182784,2.83629721707754,2.568726344617,2.48672666691979,2.28268792775801,2.44247621314325
"REXO2",3.8049717800043,3.61399250898964,3.63389683557777,3.41569237424982,3.57629955322299,3.44018364151316,3.44146452537014,3.24286971699177,3.52247795526142,3.53134368411665,3.59364920231689,3.42147066494782
"REXO4",5.45524420100225,5.28706004909625,5.52304082527409,5.46323368412797,5.61160460354793,5.28139533011548,5.34189257871461,5.50415712125151,5.58903860241603,5.3473370941275,5.42921832404871,5.23837898241175
"REXO5",2.75315672288521,2.80887406772548,2.98440923662237,2.96966698830872,2.72652249566608,2.73065298388658,2.96330547643796,2.77363854101272,2.95113576552586,2.69867449913136,2.6840087004375,2.76884850434996
"RFC1",6.20843166897013,6.11924706420927,6.26457286605133,6.27282811846326,6.18586494722999,5.97721490041953,5.99942216646772,6.05497368907766,6.00673498078407,6.1192593932229,6.11847495930934,6.03707206668951
"RFC2",4.69468088645842,4.4998158065053,4.76039864267831,4.67750450378501,4.49248384723087,4.3070038022347,4.19803248305269,4.13924194141211,4.4322968339733,4.6740573286618,4.50532608557987,4.45326937073754
"RFC3",3.83309859299473,3.49546742726863,3.56707499237745,3.55539241653366,3.46337961040788,3.24057572298572,3.49399753708935,3.45272442406368,3.548822714461,3.58685259364359,3.22182808724146,3.37089210351603
"RFC4",6.56810890576356,6.472806417826,6.43961150265322,5.83040759025285,5.96413600013025,5.54653776562175,5.68066920571448,5.65328701820815,5.92506725660624,6.06489314397771,5.76913831107175,5.74987933378196
"RFC5",5.57836501410807,5.64675628293322,5.65557958188299,5.32276962538579,5.30080711069392,5.2906769081731,4.9815096207995,5.20605569342774,5.44810001564834,5.52147591438845,5.35210392224144,5.3799111280406
